time,mode,idx,x,y,yaw,ref_x,ref_y,ref_yaw,track_error,yaw_error_deg,target_v,v,delta,drive_state,lane_offset,lane_active,mean_curvature
1787899308.997,FORWARD,0,0.1524,-0.0525,-3.0602,0.0568,-0.0243,-3.0096,0.0997,-2.90,0.2627,0.2800,0.0160,DRIVE,0.0000,False,0.0432
1787899309.077,FORWARD,0,0.1359,-0.0555,-3.0669,0.0568,-0.0243,-3.0096,0.0850,-3.28,0.2643,0.2800,0.0240,DRIVE,0.0000,False,0.0432
1787899309.156,FORWARD,0,0.1172,-0.0581,-3.0606,0.0568,-0.0243,-3.0096,0.0691,-2.92,0.2661,0.2800,0.0204,DRIVE,0.0000,False,0.0432
1787899309.235,FORWARD,0,0.1017,-0.0629,-3.0643,0.0568,-0.0243,-3.0096,0.0592,-3.13,0.2679,0.2800,0.0205,DRIVE,0.0000,False,0.0432
1787899309.316,FORWARD,0,0.0873,-0.0574,-3.0592,0.0568,-0.0243,-3.0096,0.0450,-2.84,0.2698,0.2800,0.0241,DRIVE,0.0000,False,0.0432
1787899309.394,FORWARD,0,0.0752,-0.0574,-3.0666,0.0568,-0.0243,-3.0096,0.0379,-3.27,0.2717,0.2800,0.0376,DRIVE,0.0000,False,0.0432
1787899309.474,FORWARD,0,0.0573,-0.0614,-3.0594,0.0568,-0.0243,-3.0096,0.0371,-2.85,0.2734,0.2800,0.0345,DRIVE,0.0000,False,0.0432
1787899309.557,FORWARD,1,0.0309,-0.0645,-3.0566,0.0271,-0.0282,-3.0097,0.0364,-2.69,0.2748,0.2800,0.0288,DRIVE,0.0000,False,0.0452
1787899309.634,FORWARD,2,0.0115,-0.0668,-3.0542,-0.0027,-0.0322,-3.0099,0.0374,-2.54,0.2759,0.2800,0.0219,DRIVE,0.0000,False,0.0473
1787899309.715,FORWARD,2,-0.0024,-0.0671,-3.0531,-0.0027,-0.0322,-3.0099,0.0349,-2.48,0.2770,0.2800,0.0197,DRIVE,0.0000,False,0.0473
1787899309.795,FORWARD,3,-0.0186,-0.0672,-3.0507,-0.0325,-0.0361,-3.0103,0.0341,-2.31,0.2779,0.2800,0.0163,DRIVE,0.0000,False,0.0495
1787899309.878,FORWARD,3,-0.0349,-0.0685,-3.0479,-0.0325,-0.0361,-3.0103,0.0324,-2.16,0.2788,0.2800,0.0130,DRIVE,0.0000,False,0.0495
1787899310.117,FORWARD,5,-0.0936,-0.0805,-3.0440,-0.0920,-0.0440,-3.0114,0.0366,-1.87,0.2000,0.2800,-0.0064,DRIVE,0.0000,False,0.0542
