time,reason,drive_state,motion_enabled,depth_emergency,avoidance_offset,avoidance_offset_filtered,lane_offset,lane_offset_filtered,lane_valid,closest_idx,current_mean_curvature,current_max_curvature,target_v,prev_v,prev_delta
1781736742.514,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.587,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.749,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.830,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.916,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736742.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.067,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.150,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.226,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.309,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.402,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.467,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.626,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.706,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.787,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.867,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736743.946,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.030,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.107,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.187,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.266,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.351,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.427,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.506,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.587,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.747,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.827,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736744.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.067,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.147,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.226,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.306,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.387,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.473,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.551,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.627,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.707,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.792,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.866,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736745.946,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.027,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.106,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.186,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.266,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.347,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.428,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.507,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.586,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.746,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.826,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736746.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.067,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.146,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.228,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.306,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.386,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.466,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.626,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.706,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.791,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.866,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736747.948,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.026,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.115,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.204,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.267,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.349,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.426,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.506,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.587,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.667,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.747,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.829,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.907,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736748.988,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.066,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.146,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.226,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.307,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.388,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.467,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.627,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.706,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.786,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.867,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736749.948,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.027,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.107,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.186,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.266,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.359,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.429,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.515,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.586,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.747,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.827,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736750.994,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.066,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.146,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.229,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.307,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.386,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.466,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.626,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.707,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.786,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.867,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736751.949,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.027,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.107,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.187,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.266,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.346,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.426,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.511,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.587,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.748,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.826,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736752.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.068,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.147,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.226,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.307,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.386,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.466,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.627,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.706,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.786,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.866,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736753.946,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.028,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.107,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.188,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.268,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.348,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.428,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.507,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.586,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.666,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.747,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.826,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736754.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.066,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.150,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.226,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.307,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.386,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.466,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.546,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.627,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.707,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.788,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.866,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736755.947,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.027,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.111,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.186,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.278,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.347,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.428,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.507,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.586,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.667,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.746,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.830,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.906,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736756.986,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736757.067,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736757.147,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736757.230,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736757.306,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
1781736757.386,motion_disabled,DRIVE,False,False,0.0000,0.0000,-0.0000,0.0000,False,4,1.4900,2.1763,0.0000,0.0000,0.0000
