t,tf_t,x,y,theta,yaw_deg,reason
1781701576.928432,1781701576.893456,-1.645933,1.686835,-0.334552,-19.168,distance
1781701577.178545,1781701577.141137,-1.625901,1.679149,-0.373033,-21.373,distance
1781701577.429445,1781701577.391060,-1.607219,1.670908,-0.412491,-23.634,distance
1781701577.928418,1781701577.890952,-1.588615,1.661658,-0.450084,-25.788,distance
1781701578.179914,1781701578.141151,-1.569031,1.652941,-0.475408,-27.239,distance
1781701578.428420,1781701578.391155,-1.549507,1.642592,-0.508662,-29.144,distance
1781701578.728474,1781701578.691472,-1.529430,1.628816,-0.558612,-32.006,distance
1781701579.028433,1781701578.991054,-1.510691,1.618914,-0.587830,-33.680,distance
1781701579.428453,1781701579.391034,-1.493467,1.607125,-0.617100,-35.357,distance
1781701579.678375,1781701579.641102,-1.475064,1.596564,-0.652692,-37.397,distance
1781701579.928384,1781701579.891423,-1.456614,1.581334,-0.696620,-39.913,distance
1781701580.178382,1781701580.141042,-1.439848,1.566874,-0.732369,-41.962,distance
1781701580.578461,1781701580.541096,-1.425695,1.551296,-0.761282,-43.618,distance
1781701580.978392,1781701580.941055,-1.408919,1.534762,-0.806813,-46.227,distance
1781701581.228363,1781701581.191346,-1.393887,1.520486,-0.839748,-48.114,distance
1781701581.528575,1781701581.491165,-1.377684,1.504148,-0.874369,-50.098,distance
1781701581.928469,1781701581.891144,-1.361988,1.487120,-0.927202,-53.125,distance
1781701582.328345,1781701582.291035,-1.350943,1.468053,-0.982947,-56.319,distance
1781701582.778403,1781701582.741029,-1.341371,1.448356,-1.021072,-58.503,distance
1781701583.078451,1781701583.041246,-1.329941,1.429158,-1.053727,-60.374,distance
1781701583.278398,1781701583.241032,-1.319601,1.410563,-1.086859,-62.272,distance
1781701583.536001,1781701583.491045,-1.305609,1.395162,-1.125789,-64.503,distance
1781701583.878364,1781701583.841033,-1.296629,1.376427,-1.156611,-66.269,distance
1781701584.278379,1781701584.241071,-1.288516,1.357337,-1.187356,-68.030,distance
1781701584.578433,1781701584.541106,-1.280796,1.335226,-1.231149,-70.540,distance
1781701584.778405,1781701584.741024,-1.273829,1.314647,-1.269164,-72.718,distance
1781701585.128416,1781701585.091063,-1.269617,1.293718,-1.312056,-75.175,distance
1781701585.681733,1781701585.641026,-1.265225,1.270999,-1.359143,-77.873,distance
1781701585.978864,1781701585.941009,-1.266950,1.248162,-1.407407,-80.638,distance
1781701586.228359,1781701586.191275,-1.260130,1.226177,-1.441945,-82.617,distance
1781701586.528428,1781701586.491058,-1.257626,1.204617,-1.474931,-84.507,distance
1781701586.831501,1781701586.791162,-1.255038,1.184107,-1.507613,-86.380,distance
1781701587.129638,1781701587.091126,-1.253933,1.161926,-1.540903,-88.287,distance
1781701587.328457,1781701587.291036,-1.250116,1.142048,-1.563837,-89.601,distance
1781701587.628352,1781701587.591052,-1.249511,1.119517,-1.601660,-91.768,distance
1781701587.928445,1781701587.891031,-1.250505,1.096804,-1.634953,-93.676,distance
1781701588.378547,1781701588.341218,-1.247163,1.074439,-1.670626,-95.720,distance
1781701588.628543,1781701588.591172,-1.249693,1.049501,-1.672335,-95.818,distance
1781701588.878411,1781701588.841141,-1.249994,1.027384,-1.663880,-95.333,distance
1781701589.128423,1781701589.091377,-1.251860,1.007325,-1.663243,-95.297,distance
1781701589.378466,1781701589.341098,-1.286109,1.009514,-1.673604,-95.890,distance
1781701589.678364,1781701589.641392,-1.288451,0.986711,-1.672242,-95.812,distance
1781701589.978389,1781701589.941069,-1.290813,0.963387,-1.670826,-95.731,distance
1781701590.281666,1781701590.241033,-1.292528,0.940007,-1.668177,-95.580,distance
1781701590.585093,1781701590.541037,-1.294590,0.918641,-1.665887,-95.448,distance
1781701591.128535,1781701591.104873,-1.298963,0.911689,-1.672463,-95.825,time
1781701591.678366,1781701591.641037,-1.298963,0.911689,-1.672281,-95.815,time
1781701592.178437,1781701592.141026,-1.298963,0.911689,-1.672155,-95.807,time
1781701592.728394,1781701592.691087,-1.298963,0.911689,-1.672157,-95.808,time
1781701593.228413,1781701593.191081,-1.298963,0.911689,-1.671995,-95.798,time
1781701593.728644,1781701593.691027,-1.298963,0.911689,-1.671857,-95.790,time
1781701594.233573,1781701594.191075,-1.298963,0.911689,-1.671731,-95.783,time
1781701594.778399,1781701594.741129,-1.298963,0.911689,-1.671598,-95.776,time
1781701595.278486,1781701595.241058,-1.298963,0.911689,-1.671493,-95.770,time
1781701595.828398,1781701595.801344,-1.299766,0.903725,-1.670937,-95.738,time
1781701596.128408,1781701596.091043,-1.302098,0.880346,-1.669251,-95.641,distance
1781701596.378588,1781701596.341084,-1.303176,0.857901,-1.662175,-95.236,distance
1781701596.728461,1781701596.691087,-1.303651,0.837492,-1.654044,-94.770,distance
1781701597.028389,1781701596.991100,-1.305303,0.816933,-1.646985,-94.365,distance
1781701597.328374,1781701597.291192,-1.305545,0.796775,-1.630267,-93.407,distance
1781701597.628840,1781701597.594255,-1.306926,0.772560,-1.625547,-93.137,distance
1781701597.978412,1781701597.942095,-1.308213,0.749418,-1.622386,-92.956,distance
1781701598.278353,1781701598.241095,-1.309232,0.729066,-1.618942,-92.759,distance
1781701598.634268,1781701598.591297,-1.309083,0.708505,-1.623474,-93.018,distance
1781701598.928597,1781701598.891237,-1.310251,0.685739,-1.620443,-92.845,distance
1781701599.232523,1781701599.190987,-1.311615,0.664072,-1.617644,-92.684,distance
1781701599.528360,1781701599.490976,-1.312659,0.641094,-1.614674,-92.514,distance
1781701599.828417,1781701599.791321,-1.313551,0.620157,-1.611758,-92.347,distance
1781701600.178398,1781701600.143445,-1.315474,0.597796,-1.609005,-92.189,distance
1781701600.478506,1781701600.441366,-1.316295,0.575695,-1.605986,-92.016,distance
1781701600.628839,1781701600.600692,-1.298246,0.554960,-1.603312,-91.863,distance
1781701600.828454,1781701600.791399,-1.288254,0.535066,-1.600999,-91.730,distance
1781701601.128514,1781701601.091394,-1.288932,0.511449,-1.597611,-91.536,distance
1781701601.478481,1781701601.440999,-1.287416,0.490737,-1.589558,-91.075,distance
1781701601.778384,1781701601.741112,-1.287826,0.467411,-1.586528,-90.901,distance
1781701602.078406,1781701602.041171,-1.287895,0.446321,-1.578482,-90.440,distance
1781701602.378357,1781701602.341063,-1.288038,0.424517,-1.575847,-90.289,distance
1781701602.678400,1781701602.641030,-1.288118,0.403688,-1.573049,-90.129,distance
1781701602.778386,1781701602.741160,-1.312319,0.401330,-1.564449,-89.636,distance
1781701603.078355,1781701603.041223,-1.312144,0.378263,-1.561614,-89.474,distance
1781701603.328361,1781701603.291031,-1.311932,0.357768,-1.558900,-89.318,distance
1781701603.578372,1781701603.541027,-1.314099,0.336573,-1.559445,-89.350,distance
1781701603.878365,1781701603.841068,-1.313874,0.312986,-1.563991,-89.610,distance
1781701604.128348,1781701604.095429,-1.282794,0.305754,-1.583091,-90.704,distance
1781701604.433638,1781701604.391027,-1.283098,0.284362,-1.587707,-90.969,distance
1781701604.728365,1781701604.691256,-1.283501,0.262890,-1.592196,-91.226,distance
1781701604.833612,1781701604.791238,-1.306881,0.244231,-1.576937,-90.352,distance
1781701605.378357,1781701605.341038,-1.306915,0.239073,-1.578031,-90.415,time
1781701605.778383,1781701605.741063,-1.307089,0.216473,-1.578659,-90.450,distance
1781701606.028428,1781701605.991081,-1.307246,0.196036,-1.578199,-90.424,distance
1781701606.078390,1781701606.040985,-1.286799,0.200456,-1.589163,-91.052,distance
1781701606.381319,1781701606.341062,-1.284866,0.176083,-1.589482,-91.071,distance
1781701606.628488,1781701606.591542,-1.285250,0.155152,-1.588852,-91.035,distance
1781701606.728343,1781701606.691055,-1.308883,0.146936,-1.581600,-90.619,distance
1781701607.028433,1781701606.991025,-1.309109,0.125009,-1.580574,-90.560,distance
1781701607.329582,1781701607.291244,-1.309323,0.101904,-1.579300,-90.487,distance
1781701607.628385,1781701607.591655,-1.307176,0.080464,-1.578812,-90.459,distance
1781701607.928482,1781701607.891035,-1.307344,0.057758,-1.577197,-90.367,distance
1781701608.278390,1781701608.241105,-1.306467,0.034340,-1.577360,-90.376,distance
1781701608.828438,1781701608.791152,-1.306541,0.022582,-1.576218,-90.311,time
1781701609.328427,1781701609.291323,-1.306649,0.000432,-1.574774,-90.228,distance
1781701609.428407,1781701609.393387,-1.285964,-0.005625,-1.580493,-90.556,distance
1781701609.928453,1781701609.891061,-1.285891,-0.007973,-1.579664,-90.508,time
1781701610.478371,1781701610.441658,-1.285891,-0.007973,-1.579521,-90.500,time
1781701610.978462,1781701610.941051,-1.285891,-0.007973,-1.579410,-90.494,time
1781701611.528372,1781701611.491112,-1.285891,-0.007973,-1.579339,-90.489,time
1781701612.028455,1781701611.991018,-1.285891,-0.007973,-1.579186,-90.481,time
1781701612.578420,1781701612.541029,-1.285891,-0.007973,-1.579037,-90.472,time
1781701613.078455,1781701613.041086,-1.285891,-0.007973,-1.578939,-90.467,time
1781701613.582361,1781701613.541038,-1.285891,-0.007973,-1.578846,-90.461,time
1781701614.128341,1781701614.091067,-1.285891,-0.007973,-1.578741,-90.455,time
1781701614.628412,1781701614.591050,-1.285891,-0.007973,-1.578605,-90.447,time
1781701615.128429,1781701615.095457,-1.285891,-0.007973,-1.578459,-90.439,time
1781701615.628594,1781701615.590961,-1.285891,-0.007973,-1.578388,-90.435,time
1781701616.133178,1781701616.091041,-1.286050,-0.031025,-1.576632,-90.334,distance
1781701616.328395,1781701616.291497,-1.286160,-0.051905,-1.575332,-90.260,distance
1781701616.428460,1781701616.391176,-1.304812,-0.061819,-1.559697,-89.364,distance
1781701616.678501,1781701616.641214,-1.305463,-0.085793,-1.556760,-89.196,distance
1781701616.928363,1781701616.891010,-1.306342,-0.109161,-1.556051,-89.155,distance
1781701617.328431,1781701617.290986,-1.307512,-0.131309,-1.544133,-88.472,distance
1781701617.628457,1781701617.591038,-1.306643,-0.151457,-1.502564,-86.091,distance
1781701617.978489,1781701617.941092,-1.304615,-0.173390,-1.460258,-83.667,distance
1781701618.378365,1781701618.341168,-1.301205,-0.193606,-1.430025,-81.934,distance
1781701618.878378,1781701618.841261,-1.300180,-0.200671,-1.416113,-81.137,time
1781701619.428342,1781701619.391265,-1.300180,-0.200671,-1.415970,-81.129,time
1781701619.928534,1781701619.890974,-1.300180,-0.200671,-1.415839,-81.122,time
1781701620.478425,1781701620.444140,-1.300180,-0.200671,-1.415659,-81.111,time
1781701620.978790,1781701620.940989,-1.300180,-0.200671,-1.415612,-81.109,time
1781701621.278406,1781701621.242120,-1.269749,-0.216245,-1.386288,-79.428,distance
1781701621.478444,1781701621.441325,-1.265576,-0.237055,-1.347903,-77.229,distance
1781701621.828365,1781701621.791164,-1.261581,-0.257887,-1.318667,-75.554,distance
1781701622.185713,1781701622.141031,-1.256151,-0.278683,-1.269552,-72.740,distance
1781701622.489597,1781701622.441066,-1.245909,-0.300019,-1.220689,-69.940,distance
1781701622.728385,1781701622.691055,-1.239125,-0.320197,-1.176490,-67.408,distance
1781701623.028758,1781701622.997134,-1.231111,-0.338989,-1.142179,-65.442,distance
1781701623.328350,1781701623.291448,-1.224955,-0.358713,-1.105850,-63.361,distance
1781701623.578396,1781701623.541077,-1.216502,-0.378030,-1.068918,-61.245,distance
1781701623.828371,1781701623.791003,-1.205062,-0.398067,-1.024098,-58.676,distance
1781701624.028500,1781701623.991155,-1.195485,-0.416743,-1.003559,-57.500,distance
1781701624.478362,1781701624.441088,-1.184836,-0.433905,-0.974242,-55.820,distance
1781701624.782744,1781701624.740969,-1.171638,-0.452740,-0.935670,-53.610,distance
1781701625.078362,1781701625.041039,-1.156030,-0.470489,-0.878099,-50.311,distance
1781701625.228452,1781701625.191143,-1.144778,-0.489489,-0.848722,-48.628,distance
1781701625.678355,1781701625.641048,-1.126850,-0.501866,-0.810888,-46.460,distance
1781701625.978374,1781701625.941034,-1.112427,-0.516650,-0.777185,-44.529,distance
1781701626.278220,1781701626.240971,-1.099244,-0.535292,-0.728243,-41.725,distance
1781701626.478295,1781701626.441013,-1.085192,-0.550324,-0.686359,-39.325,distance
1781701626.778435,1781701626.741075,-1.066882,-0.562369,-0.657994,-37.700,distance
1781701627.178391,1781701627.140981,-1.048005,-0.576452,-0.619061,-35.470,distance
1781701627.478365,1781701627.441081,-1.028790,-0.585238,-0.576764,-33.046,distance
1781701627.728379,1781701627.691242,-1.012980,-0.598047,-0.534801,-30.642,distance
1781701627.978361,1781701627.941466,-0.990927,-0.608019,-0.498237,-28.547,distance
1781701628.478384,1781701628.441413,-0.978310,-0.614615,-0.473510,-27.130,time
1781701628.828428,1781701628.791414,-0.958785,-0.624068,-0.421300,-24.139,distance
1781701629.078378,1781701629.041028,-0.939239,-0.631022,-0.378704,-21.698,distance
1781701629.378339,1781701629.344522,-0.919894,-0.636267,-0.338873,-19.416,distance
1781701629.737760,1781701629.691040,-0.899130,-0.643232,-0.301207,-17.258,distance
1781701630.078451,1781701630.041235,-0.878805,-0.648065,-0.255301,-14.628,distance
1781701630.328350,1781701630.291208,-0.855549,-0.655231,-0.210702,-12.072,distance
1781701630.578479,1781701630.541037,-0.821790,-0.636831,-0.177533,-10.172,distance
1781701630.978521,1781701630.941118,-0.798792,-0.639267,-0.142724,-8.177,distance
1781701631.178391,1781701631.141034,-0.798903,-0.662374,-0.112295,-6.434,distance
1781701631.428425,1781701631.393293,-0.776028,-0.664564,-0.066674,-3.820,distance
1781701631.678442,1781701631.641221,-0.755537,-0.665013,-0.018979,-1.087,distance
1781701631.828416,1781701631.791455,-0.722063,-0.641559,-0.001025,-0.059,distance
1781701632.328512,1781701632.291737,-0.718434,-0.641564,0.007692,0.441,time
1781701632.778623,1781701632.745166,-0.694027,-0.639926,0.046400,2.659,distance
1781701633.328562,1781701633.291657,-0.684488,-0.638478,0.065722,3.766,time
1781701633.878442,1781701633.851131,-0.684488,-0.638478,0.065881,3.775,time
1781701634.278390,1781701634.241032,-0.662782,-0.636746,0.104359,5.979,distance
1781701634.478386,1781701634.441137,-0.640328,-0.632826,0.144748,8.293,distance
1781701634.728467,1781701634.691238,-0.616553,-0.632412,0.170682,9.779,distance
1781701634.978528,1781701634.941407,-0.596563,-0.628934,0.173957,9.967,distance
1781701635.378586,1781701635.341036,-0.574111,-0.623385,0.177179,10.152,distance
1781701635.578591,1781701635.541403,-0.554302,-0.619813,0.180433,10.338,distance
1781701635.828367,1781701635.793254,-0.532225,-0.615782,0.170291,9.757,distance
1781701636.328430,1781701636.291275,-0.520731,-0.609593,0.133351,7.640,time
1781701636.778419,1781701636.741034,-0.500005,-0.604944,0.096248,5.515,distance
1781701637.078431,1781701637.041324,-0.477568,-0.603070,0.062315,3.570,distance
1781701637.378922,1781701637.349335,-0.458006,-0.597460,0.044509,2.550,distance
1781701637.628417,1781701637.591880,-0.433418,-0.601122,0.025305,1.450,distance
1781701637.878419,1781701637.840969,-0.412906,-0.600768,0.026010,1.490,distance
1781701638.178410,1781701638.141141,-0.388819,-0.600128,0.027606,1.582,distance
1781701638.528428,1781701638.492299,-0.366023,-0.599532,0.024347,1.395,distance
1781701638.828520,1781701638.791304,-0.343407,-0.598966,0.025776,1.477,distance
1781701639.178493,1781701639.141006,-0.319878,-0.600552,0.023627,1.354,distance
1781701639.428426,1781701639.391071,-0.299013,-0.600049,0.024946,1.429,distance
1781701639.828413,1781701639.791065,-0.275890,-0.596772,0.011815,0.677,distance
1781701640.328583,1781701640.291399,-0.256957,-0.596796,-0.017513,-1.003,time
1781701640.528666,1781701640.491012,-0.237650,-0.590838,-0.016482,-0.944,distance
1781701640.678397,1781701640.641433,-0.218379,-0.583188,-0.008199,-0.470,distance
1781701641.128536,1781701641.091051,-0.197681,-0.583347,-0.007067,-0.405,distance
1781701641.328372,1781701641.291289,-0.177650,-0.583486,-0.006377,-0.365,distance
1781701641.678385,1781701641.641382,-0.154267,-0.580942,-0.002835,-0.162,distance
1781701641.978404,1781701641.941461,-0.131792,-0.585620,0.000957,0.055,distance
1781701642.289612,1781701642.241030,-0.108547,-0.585585,0.002171,0.124,distance
1781701642.578402,1781701642.541024,-0.087519,-0.585529,0.003338,0.191,distance
1781701643.028340,1781701642.991176,-0.065592,-0.588218,0.006702,0.384,distance
1781701643.328389,1781701643.290966,-0.042358,-0.588051,0.008016,0.459,distance
1781701643.578386,1781701643.541477,-0.022353,-0.586249,0.010307,0.591,distance
1781701643.878521,1781701643.842723,0.001159,-0.585993,0.011566,0.663,distance
1781701644.128527,1781701644.091388,0.021899,-0.586189,0.013805,0.791,distance
1781701644.678366,1781701644.640976,0.031052,-0.586060,0.014473,0.829,time
1781701644.978445,1781701644.941016,0.052418,-0.585737,0.016002,0.917,distance
1781701645.328614,1781701645.291178,0.076743,-0.584513,0.011523,0.660,distance
1781701645.578445,1781701645.541082,0.101047,-0.584221,0.012787,0.733,distance
1781701645.828400,1781701645.790998,0.122635,-0.583684,0.019874,1.139,distance
1781701646.178365,1781701646.141967,0.144617,-0.583231,0.021876,1.253,distance
1781701646.678367,1781701646.643299,0.149513,-0.583123,0.022290,1.277,time
1781701646.978360,1781701646.941051,0.172411,-0.585512,0.014761,0.846,distance
1781701647.228368,1781701647.191171,0.193859,-0.585178,0.016817,0.964,distance
1781701647.728639,1781701647.692183,0.212628,-0.588095,0.005706,0.327,time
1781701648.178462,1781701648.141043,0.233031,-0.587963,0.007302,0.418,distance
1781701648.428497,1781701648.397249,0.255016,-0.587788,0.008996,0.515,distance
1781701648.728472,1781701648.691348,0.278862,-0.588301,0.008162,0.468,distance
1781701648.978446,1781701648.941977,0.299833,-0.588121,0.009329,0.534,distance
1781701649.278390,1781701649.241036,0.323266,-0.587535,0.010942,0.627,distance
1781701649.628371,1781701649.596417,0.346597,-0.587274,0.008940,0.512,distance
1781701650.078381,1781701650.041020,0.367871,-0.587504,0.002668,0.153,distance
1781701650.328412,1781701650.294389,0.389834,-0.587514,-0.005649,-0.324,distance
1781701650.578481,1781701650.541081,0.411977,-0.587706,-0.013711,-0.786,distance
1781701650.878530,1781701650.841076,0.433275,-0.590185,-0.019221,-1.101,distance
1781701651.228389,1781701651.191066,0.455719,-0.590693,-0.027426,-1.571,distance
1781701651.478356,1781701651.441044,0.476847,-0.590125,-0.030538,-1.750,distance
1781701652.028406,1781701651.995429,0.491050,-0.590520,-0.035210,-2.017,time
1781701652.329590,1781701652.290960,0.515313,-0.591372,-0.034576,-1.981,distance
1781701652.578360,1781701652.540976,0.537310,-0.590541,-0.033256,-1.905,distance
1781701652.878366,1781701652.841402,0.558878,-0.591245,-0.031801,-1.822,distance
1781701653.128403,1781701653.094012,0.579421,-0.591413,-0.027692,-1.587,distance
1781701653.428522,1781701653.391010,0.601753,-0.592016,-0.026173,-1.500,distance
1781701653.728340,1781701653.692931,0.624076,-0.592581,-0.024231,-1.388,distance
1781701654.028344,1781701653.991381,0.645159,-0.592571,-0.029088,-1.667,distance
1781701654.328332,1781701654.291469,0.666515,-0.593183,-0.028032,-1.606,distance
1781701654.578388,1781701654.543362,0.689821,-0.595913,-0.025916,-1.485,distance
1781701654.878406,1781701654.840979,0.713282,-0.596503,-0.023978,-1.374,distance
1781701655.178351,1781701655.140964,0.736180,-0.597031,-0.021551,-1.235,distance
1781701655.378431,1781701655.340969,0.756527,-0.591804,-0.019382,-1.111,distance
1781701655.728441,1781701655.691006,0.780498,-0.592240,-0.016830,-0.964,distance
1781701655.978704,1781701655.941257,0.802346,-0.589303,-0.003449,-0.198,distance
1781701656.278413,1781701656.240993,0.824571,-0.589357,-0.001195,-0.068,distance
1781701656.528405,1781701656.491566,0.844695,-0.589366,0.000558,0.032,distance
1781701656.828991,1781701656.791302,0.866066,-0.588677,-0.000485,-0.028,distance
1781701657.128870,1781701657.091091,0.887460,-0.588669,0.001526,0.087,distance
1781701657.378430,1781701657.341066,0.907845,-0.589933,-0.003551,-0.203,distance
1781701657.678406,1781701657.641494,0.931660,-0.590119,-0.002255,-0.129,distance
1781701657.978440,1781701657.941756,0.954261,-0.590151,-0.000057,-0.003,distance
1781701658.378365,1781701658.341556,0.975456,-0.590887,0.000554,0.032,distance
1781701658.678479,1781701658.640959,0.996674,-0.590860,0.002276,0.130,distance
1781701659.228822,1781701659.191039,1.011745,-0.585236,0.002244,0.129,time
1781701659.778426,1781701659.741033,1.011767,-0.585236,0.002593,0.149,time
1781701660.328407,1781701660.291022,1.011767,-0.585236,0.002726,0.156,time
1781701660.878476,1781701660.841044,1.011767,-0.585236,0.002970,0.170,time
1781701661.428441,1781701661.391066,1.011767,-0.585236,0.003150,0.181,time
1781701661.929312,1781701661.891102,1.011767,-0.585236,0.003296,0.189,time
1781701662.478406,1781701662.440999,1.011767,-0.585236,0.003416,0.196,time
1781701662.978509,1781701662.950388,1.011767,-0.585236,0.003560,0.204,time
1781701663.493545,1781701663.441028,1.011767,-0.585236,0.003723,0.213,time
1781701664.028419,1781701663.991120,1.011767,-0.585236,0.003867,0.222,time
1781701664.578408,1781701664.541279,1.030557,-0.585228,-0.014594,-0.836,time
1781701664.837445,1781701664.790953,1.051556,-0.585824,-0.050985,-2.921,distance
1781701665.078344,1781701665.040973,1.071527,-0.583935,-0.076604,-4.389,distance
1781701665.428449,1781701665.391096,1.091992,-0.587649,-0.113899,-6.526,distance
1781701665.728409,1781701665.691519,1.114807,-0.590591,-0.151066,-8.655,distance
1781701666.029631,1781701665.991327,1.137377,-0.594547,-0.191395,-10.966,distance
1781701666.329174,1781701666.290971,1.157643,-0.594963,-0.219792,-12.593,distance
1781701666.728343,1781701666.691391,1.179419,-0.600104,-0.250333,-14.343,distance
1781701667.028417,1781701666.991452,1.201901,-0.604407,-0.287900,-16.495,distance
1781701667.228337,1781701667.191442,1.222920,-0.610938,-0.325578,-18.654,distance
1781701667.478412,1781701667.441395,1.244685,-0.616113,-0.363967,-20.854,distance
1781701667.879004,1781701667.841025,1.267124,-0.617911,-0.391735,-22.445,distance
1781701668.278381,1781701668.241039,1.288221,-0.621848,-0.427330,-24.484,distance
1781701668.478439,1781701668.441132,1.307001,-0.630674,-0.461639,-26.450,distance
1781701668.728391,1781701668.691226,1.328903,-0.637977,-0.500829,-28.695,distance
1781701668.978333,1781701668.941029,1.349286,-0.648185,-0.535306,-30.671,distance
1781701669.328349,1781701669.292232,1.367707,-0.659421,-0.566042,-32.432,distance
1781701669.628412,1781701669.591460,1.386700,-0.672379,-0.603240,-34.563,distance
1781701669.928435,1781701669.891874,1.404944,-0.685294,-0.635602,-36.417,distance
1781701670.328435,1781701670.291035,1.421498,-0.702820,-0.686262,-39.320,distance
1781701670.641699,1781701670.591114,1.437713,-0.717621,-0.724595,-41.516,distance
1781701670.928411,1781701670.891268,1.454760,-0.733461,-0.769841,-44.109,distance
1781701671.431071,1781701671.391290,1.461328,-0.739879,-0.784615,-44.955,time
1781701671.828569,1781701671.791376,1.474612,-0.757516,-0.810283,-46.426,distance
1781701672.378402,1781701672.341138,1.482632,-0.766045,-0.825414,-47.293,time
1781701672.628444,1781701672.591048,1.500365,-0.785581,-0.827398,-47.406,distance
1781701672.828399,1781701672.791176,1.515527,-0.801661,-0.789836,-45.254,distance
1781701673.328391,1781701673.291111,1.529956,-0.818376,-0.708033,-40.567,distance
1781701673.628361,1781701673.595064,1.544631,-0.834123,-0.675963,-38.730,distance
1781701674.131725,1781701674.091278,1.563248,-0.848804,-0.632007,-36.211,distance
1781701674.378355,1781701674.341366,1.580616,-0.861202,-0.597842,-34.254,distance
1781701674.633720,1781701674.591281,1.602638,-0.871802,-0.550606,-31.547,distance
1781701674.828397,1781701674.790976,1.621361,-0.889800,-0.516020,-29.566,distance
1781701675.028414,1781701674.991419,1.635075,-0.906036,-0.495031,-28.363,distance
1781701675.528657,1781701675.491178,1.654294,-0.903018,-0.441959,-25.322,time
1781701675.728374,1781701675.695163,1.674943,-0.897806,-0.420940,-24.118,distance
1781701675.978407,1781701675.941120,1.696503,-0.907052,-0.378735,-21.700,distance
1781701676.078394,1781701676.041020,1.704477,-0.938284,-0.361106,-20.690,distance
1781701676.428372,1781701676.391173,1.724241,-0.947419,-0.325499,-18.650,distance
1781701676.778426,1781701676.741170,1.747317,-0.954714,-0.283937,-16.268,distance
1781701676.978565,1781701676.941153,1.757394,-0.931536,-0.259216,-14.852,distance
1781701677.228366,1781701677.190961,1.780393,-0.935601,-0.218486,-12.518,distance
1781701677.578407,1781701677.549374,1.802173,-0.937701,-0.185697,-10.640,distance
1781701677.678410,1781701677.641119,1.801112,-0.966816,-0.174523,-9.999,distance
1781701677.978725,1781701677.941108,1.822855,-0.970314,-0.136793,-7.838,distance
1781701678.228362,1781701678.191399,1.844878,-0.971016,-0.094338,-5.405,distance
1781701678.428390,1781701678.391086,1.864267,-0.952283,-0.055669,-3.190,distance
1781701678.478395,1781701678.441023,1.868806,-0.927658,-0.047341,-2.712,distance
1781701678.928442,1781701678.897354,1.891616,-0.928575,-0.014789,-0.847,distance
1781701679.228381,1781701679.191461,1.915080,-0.928547,0.024916,1.428,distance
1781701679.432780,1781701679.391011,1.935408,-0.929464,0.059099,3.386,distance
1781701679.678408,1781701679.641095,1.956440,-0.935449,0.113782,6.519,distance
1781701680.028444,1781701679.991402,1.977205,-0.932801,0.153187,8.777,distance
1781701680.378397,1781701680.341033,2.000367,-0.928880,0.190918,10.939,distance
1781701680.628405,1781701680.591273,2.021580,-0.929987,0.229849,13.169,distance
1781701680.878357,1781701680.841037,2.044690,-0.924147,0.276344,15.833,distance
1781701681.130506,1781701681.091299,2.062393,-0.913981,0.308092,17.652,distance
1781701681.528344,1781701681.491197,2.081500,-0.904436,0.345986,19.824,distance
1781701681.778886,1781701681.741034,2.102506,-0.902662,0.375887,21.537,distance
1781701682.028406,1781701681.991295,2.122170,-0.895300,0.412163,23.615,distance
1781701682.378521,1781701682.341013,2.139975,-0.884286,0.456072,26.131,distance
1781701682.778418,1781701682.740983,2.160154,-0.874799,0.499380,28.612,distance
1781701683.028363,1781701682.993239,2.175263,-0.858816,0.535412,30.677,distance
1781701683.278431,1781701683.241070,2.195175,-0.846458,0.582329,33.365,distance
1781701683.628413,1781701683.590986,2.213646,-0.835343,0.623060,35.699,distance
1781701684.028463,1781701683.991030,2.231787,-0.819855,0.665558,38.134,distance
1781701684.278417,1781701684.241046,2.253689,-0.796866,0.713602,40.886,distance
1781701684.528357,1781701684.491241,2.271675,-0.780231,0.764620,43.809,distance
1781701684.928377,1781701684.891190,2.286068,-0.764823,0.803446,46.034,distance
1781701685.278428,1781701685.241320,2.300815,-0.749115,0.837497,47.985,distance
1781701685.528486,1781701685.491061,2.314097,-0.731300,0.878822,50.353,distance
1781701685.778477,1781701685.741101,2.328531,-0.713293,0.922627,52.863,distance
1781701686.028476,1781701685.990979,2.343611,-0.695305,0.961904,55.113,distance
1781701686.328449,1781701686.291228,2.359249,-0.676858,1.002983,57.467,distance
1781701686.578480,1781701686.541052,2.372300,-0.658924,1.037472,59.443,distance
1781701686.829930,1781701686.791352,2.383275,-0.639698,1.077194,61.719,distance
1781701686.878365,1781701686.841161,2.366516,-0.627737,1.074831,61.583,distance
1781701687.328602,1781701687.291096,2.374241,-0.607397,1.121598,64.263,distance
1781701687.678490,1781701687.641188,2.383760,-0.586835,1.159670,66.444,distance
1781701687.878441,1781701687.843299,2.394853,-0.567043,1.187248,68.024,distance
1781701688.128429,1781701688.091050,2.402048,-0.542824,1.231718,70.572,distance
1781701688.378396,1781701688.341304,2.406110,-0.521935,1.267050,72.597,distance
1781701688.628409,1781701688.591365,2.413486,-0.501217,1.287319,73.758,distance
1781701688.928364,1781701688.891309,2.418910,-0.481606,1.322605,75.780,distance
1781701689.178902,1781701689.141211,2.423650,-0.457834,1.368257,78.395,distance
1781701689.429793,1781701689.391037,2.423339,-0.435417,1.418105,81.251,distance
